DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
3,6,2,843,25258.0
0,8,0,844,28502.0
6,4,2,845,7626.0
6,14,2,728,7754.0
0,8,2,101,5382.0
3,0,4,349,7543.0
4,14,4,377,7810.0
4,12,4,846,19687.75
4,13,4,847,3179.0
4,0,4,614,6447.0
2,11,1,848,6538.5
4,10,2,849,3114.5
4,6,2,850,6975.0
5,10,2,851,4523.5
6,0,2,852,14350.0
3,11,2,853,13135.5
3,1,2,178,4966.0
5,14,2,854,21897.0
5,4,0,855,32210.0
0,0,0,856,26505.0
4,6,1,600,13127.0
6,3,1,857,15588.0
0,1,1,858,6008.0
1,9,1,859,15054.0
1,0,1,860,5892.0
3,2,1,861,7360.0
1,5,0,139,26641.0
1,0,0,862,109740.0
2,13,0,478,17204.0
2,9,0,863,33753.0
4,0,0,864,58901.0
6,2,0,865,24088.0
6,1,0,245,29115.0
3,14,4,866,7445.0
3,1,4,867,5824.0
4,6,4,868,12387.0
4,3,4,275,24144.0
2,14,0,869,30256.0
2,5,4,870,15784.0
4,14,4,871,15991.0
5,4,3,872,1401.0
2,10,3,873,931.0
3,13,3,798,475.0
1,4,3,714,1433.0
4,3,0,463,86367.0
0,9,2,841,5964.0
1,14,2,447,6526.0
2,2,2,874,8356.0
4,0,4,875,6551.0
3,7,0,876,25559.0
5,1,2,877,5943.0
4,14,0,302,31774.0
6,1,4,878,19764.0
0,5,4,879,3943.0
0,0,4,585,11252.0
1,5,4,880,4882.0
1,2,4,881,12578.0
2,2,4,882,6897.0
4,0,0,337,25474.0
5,4,0,404,31147.0
5,5,0,883,26745.0
2,2,0,884,26018.0
3,3,0,302,41938.0
0,4,1,740,11575.0
1,13,1,885,7498.0
4,4,1,886,11739.0
1,4,1,382,10314.0
4,11,1,887,10343.0
4,3,1,228,20391.0
2,4,1,888,18047.0
4,0,3,799,2589.0
4,0,3,36,1338.0
5,13,3,889,473.0
0,7,3,594,514.0
1,14,3,890,1462.0
1,3,3,873,2138.0
3,14,3,891,906.0
3,3,3,892,1406.0
3,2,3,893,3689.0
6,0,3,894,2428.0
4,10,3,895,587.5
1,4,0,192,28958.0
1,7,3,495,2102.0
3,10,3,896,757.0
5,0,3,897,904.0
5,9,3,720,1223.0
0,9,3,898,2237.0
3,9,3,575,1907.0
4,1,3,899,1065.0
3,14,3,900,4104.0
1,4,1,338,12048.0
2,14,1,901,6451.0
2,13,1,229,3312.0
2,0,1,902,10374.0
4,1,1,465,6196.0
5,0,1,903,14480.0
1,8,0,904,34116.0
1,5,0,863,29993.0
1,9,0,195,35644.0
0,0,1,905,6484.0
2,1,1,906,8384.0
2,0,1,907,6835.0
4,14,1,731,5473.0
4,9,1,908,9327.0
3,9,4,410,8096.0
0,13,4,909,10563.0
2,6,3,910,982.0
4,3,3,911,2027.0
0,5,3,912,849.0
3,6,3,913,2992.0
3,0,3,914,2382.0
4,3,3,81,1845.0
0,10,3,915,986.5
1,5,3,916,996.0
2,11,3,917,1917.5
0,5,2,93,4139.0
2,1,2,918,5234.0
4,12,2,919,9965.75
3,8,2,700,15452.0
0,10,4,512,5266.5
3,10,4,330,5908.5
2,0,3,920,1389.0
4,14,3,723,3698.0
4,10,3,754,485.0
1,11,3,889,1168.5
3,4,3,921,922.0
6,1,3,922,823.0
2,9,3,923,1047.0
2,9,3,924,1068.0
3,2,3,925,870.0
0,6,1,532,16328.0
2,1,1,118,7085.0
3,8,1,926,7331.0
3,3,1,472,15454.0
4,3,1,533,6467.0
5,2,1,927,8320.0
3,2,1,928,6857.0
4,11,1,685,8585.5
1,1,0,929,24551.0
1,9,1,280,7933.0
2,5,1,786,7181.0
2,3,1,930,8002.0
1,1,0,931,46008.0
5,6,2,738,9522.0
6,6,2,932,10407.0
4,7,4,933,7825.0
5,12,4,262,10979.75
6,11,4,934,13900.0
2,9,4,399,20521.0
3,2,2,935,11136.0
5,8,2,137,9143.0
0,2,2,104,5110.0
6,14,3,911,1419.0
0,6,3,936,2591.0
3,11,3,937,1494.0
4,2,3,757,809.0
0,6,2,938,10058.0
6,6,4,285,9409.0
3,5,1,449,9620.0
1,1,2,442,8908.0
6,2,3,939,768.0
1,2,1,223,5149.0
1,13,4,940,3328.0
6,11,0,941,33706.0
0,10,0,942,15975.5
1,7,4,943,5903.0
1,3,4,944,11803.0
1,14,0,945,62293.0
1,6,4,946,8439.0
3,6,4,947,10414.0
2,9,0,802,32436.0
2,3,0,948,44955.0
1,0,0,15,24806.0
6,13,4,949,5211.0
0,0,4,950,16187.0
2,6,4,875,7539.0
2,0,4,951,6801.0
3,5,4,952,8589.0
1,2,1,953,8846.0
6,5,4,954,8658.0
0,2,4,955,13057.0
1,12,4,956,13160.75
6,8,0,957,32901.0
5,3,4,956,13365.0
5,0,4,631,11717.0
6,14,4,276,7436.0
6,13,4,958,3657.0
3,7,0,522,23364.0
0,7,4,345,8788.0
2,2,4,831,5471.0
2,9,4,959,10187.0
4,13,4,820,8136.0
4,11,4,960,7882.0
6,12,1,648,18645.75
6,2,1,961,7665.0
1,14,2,962,8974.0
3,4,2,963,5926.0
3,11,2,964,10248.5
3,6,2,965,16970.0
2,8,2,773,15288.0
2,6,2,145,6876.0
3,2,2,966,5750.0
6,2,2,99,8158.0
1,8,1,967,9672.0
6,8,1,968,6884.0
2,13,1,969,2829.0
2,8,1,970,19001.0
3,8,1,494,21218.0
0,6,2,971,14306.0
1,8,2,791,7268.0
3,12,2,972,22877.75
6,9,4,805,8552.0
0,13,4,973,4586.0
2,2,4,974,18466.0
4,11,2,653,15770.0
4,1,2,69,3564.0
6,1,2,975,5739.0
6,0,2,976,7603.0
0,13,1,861,2247.0
1,8,1,768,7123.0
1,1,2,179,4371.0
2,7,2,963,10972.0
2,6,4,977,26823.0
3,1,4,952,8523.0
4,1,4,371,7241.0
5,6,4,214,8479.0
4,8,1,162,5297.0
0,11,1,978,8648.0
3,8,0,474,33453.0
3,4,1,979,10407.0
1,4,1,516,7214.0
2,13,1,980,2428.0
3,11,1,981,5550.5
4,11,1,982,7228.0
2,10,4,435,3121.5
6,10,4,983,7683.0
6,13,4,984,3352.0
1,3,4,410,9288.0
5,0,0,263,31739.0
1,0,0,985,26235.0
2,14,0,986,53256.0
4,13,4,987,3625.0
6,10,4,988,5991.5
1,3,4,304,10668.0
4,10,2,295,2614.0
4,5,2,842,23923.0
4,3,2,932,12646.0
5,12,2,989,13989.25
6,4,2,520,8619.0
2,2,4,990,6411.0
3,11,4,991,9857.5
0,12,0,992,40783.0
0,11,1,993,4571.5
1,8,1,907,9501.0
0,1,4,673,10332.0
1,3,4,994,9674.0
5,1,4,995,6783.0
6,4,4,882,5956.0
1,14,4,661,5979.0
1,6,4,996,10941.0
1,1,1,997,6681.0
2,4,1,48,12323.0
3,6,1,789,21881.0
4,10,1,355,3173.0
5,11,1,452,10750.5
5,8,1,451,8820.0
0,4,1,431,5669.0
1,4,0,998,31166.0
2,5,0,65,31849.0
6,10,1,279,5130.0
6,4,1,999,22038.0
4,9,1,1000,8307.0
4,3,1,1001,23057.0
2,5,0,1002,25883.0
3,14,0,1003,58629.0
6,10,3,1004,1023.5
1,10,3,1005,362.0
2,9,3,891,2095.0
4,13,3,1006,1201.0
0,13,3,1007,854.0
6,9,3,898,2369.0
2,9,3,78,735.0
0,7,1,1008,4260.0
0,7,1,1009,4957.0
1,14,1,1010,10655.0
2,10,1,120,3164.5
2,12,1,779,12457.75
3,1,0,17,25844.0
6,7,0,349,22970.0
3,0,1,1011,7977.0
6,5,3,1012,3273.0
0,6,3,757,1490.0
3,13,3,82,474.0
4,7,3,1013,866.0
4,3,3,1014,2833.0
3,6,3,1015,2537.0
4,2,3,1016,835.0
4,6,3,1017,2107.0
4,3,3,720,3450.0
5,2,3,1018,2509.0
0,11,3,90,1355.5
1,7,3,1019,2318.0
4,4,1,67,6151.0
1,4,1,967,6258.0
1,9,3,1020,1175.0
0,9,3,1021,1166.0
0,13,3,1022,542.0
3,9,3,1013,1258.0
1,9,3,1023,5567.0
0,13,3,1024,350.0
5,9,3,1025,1289.0
5,9,3,1026,1111.0
0,13,3,745,446.0
6,1,0,869,23903.0
5,14,2,699,14997.0
5,9,2,1027,8656.0
0,1,0,1028,27834.0
4,9,2,1029,7734.0
5,6,4,1030,14425.0
3,13,1,1031,3506.0
3,9,0,315,34071.0
5,0,3,1016,1124.0
2,6,3,1032,1466.0
5,8,3,89,1230.0
3,8,3,917,861.0
3,8,3,1019,1553.0
6,0,4,1033,9911.0
2,4,4,252,8620.0
0,0,2,1034,5871.0
5,9,3,136,3854.0
1,13,3,1035,510.0
4,4,3,1006,1178.0
2,4,3,1036,1440.0
1,10,3,1037,641.0
4,5,3,1038,1139.0
4,12,0,985,46294.5
3,12,2,122,8378.75
5,4,0,1039,29642.0
5,2,0,1040,22689.0
3,12,2,736,8250.25
3,0,1,13,20799.0
6,4,2,46,5208.0
6,0,2,1041,8365.0
0,10,2,1042,2695.0
0,4,2,1043,5729.0
0,13,2,1044,8746.0
0,12,1,210,13643.75
0,7,1,465,7937.0
0,8,1,278,6562.0
0,6,1,1045,10653.0
1,8,1,999,8295.0
4,4,3,1013,950.0
5,10,3,911,663.0
1,13,3,890,1189.0
1,5,3,1046,1058.0
4,9,0,58,36161.0
4,3,0,199,40846.0
5,9,0,1,31515.0
0,2,1,117,4752.0
0,9,1,1047,6486.0
4,0,1,778,14724.0
4,0,1,210,9392.0
5,5,1,1048,8546.0
5,3,0,948,37505.0
6,13,0,1049,13807.0
5,10,1,228,4842.5
3,13,1,211,7660.0
3,1,1,1050,7005.0
6,0,1,663,11067.0
4,3,0,406,44067.0
0,14,1,221,5698.0
0,2,1,840,8712.0
5,13,1,1051,4875.0
6,3,0,1052,39293.0
0,0,0,1053,27647.0
1,1,1,116,3070.0
3,1,1,1054,5473.0
1,11,1,1055,6554.0
2,4,1,331,8871.0
2,0,3,1014,1241.0
3,9,3,1056,897.0
4,13,3,1057,605.0
4,6,3,1058,2863.0
5,3,3,1019,3697.0
6,12,3,1059,1980.0
2,12,3,80,1058.0
3,12,3,1060,1976.75
6,8,3,1061,1332.0
4,14,3,590,667.0
1,1,0,405,51059.0
4,4,4,987,7779.0
4,10,4,378,3907.0
0,6,1,160,19394.0
2,0,1,1062,6974.0
2,0,2,1063,7345.0
4,7,2,1064,11562.0
4,0,2,1065,6941.0
6,14,2,853,10033.0
4,0,1,222,8039.0
0,12,0,1066,49137.5
0,13,0,309,15142.0
0,10,2,919,3072.5
2,13,2,1067,3865.0
3,12,2,1068,10436.75
6,8,1,1069,7671.0
2,10,1,67,2769.5
2,11,1,1070,6665.5
0,13,2,1071,5925.0
2,10,2,190,3042.0
2,4,2,1072,7436.0
2,9,2,1073,7742.0
1,9,1,1074,8482.0
2,14,1,1075,5883.0
2,1,1,319,10575.0
5,10,3,1076,853.5
2,10,2,1064,2239.0
1,1,1,349,6891.0
1,9,0,985,33615.0
2,12,1,1077,11239.75
3,10,1,49,3870.0
2,3,0,1078,130056.0
5,1,4,1079,7737.0
0,0,4,1080,18820.0
4,7,4,371,5770.0
6,9,0,657,37629.0
6,3,0,1081,42626.0
0,9,4,1082,10285.0
2,7,4,297,5757.0
6,9,4,1083,8492.0
1,9,4,1083,5977.0
3,6,1,1084,5632.0
3,3,1,1085,25025.0
4,8,1,731,8512.0
5,14,1,826,7867.0
0,6,4,934,8168.0
2,2,4,289,4848.0
3,7,4,378,6158.0
0,3,1,1086,11209.0
1,9,1,1087,17735.0
4,12,0,1088,45617.75
6,9,4,371,10738.0
0,1,4,126,6524.0
3,2,1,1089,8393.0
4,8,1,382,6133.0
5,7,1,428,15756.0
5,4,0,539,35488.0
5,12,0,175,42653.5
5,8,0,1090,29978.0
2,11,1,1091,6008.0
2,12,1,1092,8411.5
2,2,1,600,5134.0
3,6,1,526,5543.0
0,4,4,805,7846.0
5,3,0,1093,39950.0
1,3,4,329,10730.0
2,1,4,987,8610.0
3,6,4,473,5148.0
4,12,4,1094,11539.0
5,4,4,1080,10245.0
5,11,4,880,10225.5
6,0,2,1095,8333.0
0,9,2,1064,7343.0
0,11,0,828,30052.0
0,3,1,1096,6813.0
2,4,1,1097,5053.0
2,7,1,43,5444.0
3,4,1,544,7206.0
3,11,1,1098,3759.0
4,11,1,525,6880.0
4,12,1,1099,24428.75
0,12,1,540,8449.5
0,5,1,68,7089.0
0,2,1,901,5830.0
4,11,4,328,6538.5
6,9,0,12,36803.0
1,10,4,867,2151.0
4,5,1,279,8068.0
4,12,2,1100,28062.75
6,12,2,732,13456.75
2,0,4,582,10313.0
3,2,4,661,7172.0
1,2,0,619,50247.0
5,0,4,984,10358.0
6,6,4,288,10399.0
5,2,1,1101,5385.0
6,4,1,1102,11867.0
6,5,1,1077,7306.0
6,2,0,1103,21617.0
1,11,0,1066,30731.5
1,1,0,1104,29008.0
2,14,0,434,31126.0
5,9,4,512,13498.0
5,6,4,956,35544.0
6,0,4,1105,15962.0
1,13,4,1106,2783.0
3,10,0,1107,12935.5
2,4,1,1108,10314.0
2,13,0,408,16255.0
1,8,0,1093,31927.0
5,7,0,1109,24409.0
2,12,2,918,25022.0
3,2,0,22,22669.0
3,12,1,1110,9471.5
3,11,4,1111,9594.5
3,2,4,687,7607.0
4,4,4,847,25067.0
4,1,4,795,6051.0
3,7,4,805,7542.0
3,2,4,290,5950.0
6,1,4,312,7750.0
4,13,0,695,17303.0
5,4,0,766,38675.0
3,4,2,1112,6361.0
3,6,4,412,20364.0
0,0,1,926,4857.0
1,0,1,351,5913.0
5,3,4,1113,11774.0
0,4,4,1114,8922.0
2,1,2,1115,6345.0
1,0,4,290,8484.0
2,4,4,1116,10926.0
2,8,1,903,8527.0
4,12,1,472,9970.75
4,14,4,1117,9839.0
4,0,4,1118,11358.0
1,6,2,739,7196.0
2,4,2,1067,8042.0
5,9,0,212,30395.0
0,4,4,959,11901.0
1,6,2,1119,7593.0
3,13,4,1120,3069.0
4,2,4,1121,6877.0
5,8,1,1122,8454.0
4,9,0,153,30733.0
2,4,0,206,38177.0
2,14,0,1123,25520.0
3,4,2,1124,15655.0
4,4,2,1125,8184.0
4,2,2,1126,6433.0
6,2,2,1127,16444.0
5,1,0,1128,25459.0
3,7,2,1129,4913.0
3,6,2,1130,16485.0
4,13,2,1131,5943.0
4,6,2,1132,7564.0
5,5,2,656,6135.0
0,13,0,1133,15504.0
1,14,1,116,12078.0
1,7,1,1008,6654.0
0,13,0,19,13552.0
1,2,0,348,27561.0
5,0,2,1134,14340.0
6,12,2,1135,38586.75
6,5,2,772,5065.0
0,5,2,1136,6636.0
0,1,2,1124,6940.0
3,4,0,1137,30694.0
3,9,0,539,31921.0
5,10,0,1138,15851.0
4,10,0,929,15114.5
0,11,4,1139,6375.5
2,10,2,1140,5066.0
2,13,2,283,7965.0
2,3,2,1063,7008.0
0,4,4,1141,6998.0
0,14,4,1142,7437.0
2,5,4,1143,5991.0
5,13,4,311,6305.0
3,10,0,1144,16289.5
1,7,0,197,46015.0
1,1,0,659,26207.0
4,5,1,1145,10045.0
6,4,1,1146,9707.0
2,10,0,865,14683.0
1,3,0,1147,46799.0
3,13,4,726,9526.0
4,9,0,1133,38157.0
3,12,1,1148,14649.75
3,5,4,1149,4466.0
2,5,1,1150,8355.0
1,8,1,1151,8163.0
2,9,1,273,10147.0
5,5,1,1152,8546.0
6,8,1,1153,10090.0
0,11,3,1154,1104.0
0,1,3,1155,915.0
4,10,3,1156,1351.5
1,13,3,707,1535.0
1,7,3,1157,1272.0
2,8,3,910,1592.0
3,12,3,594,2338.75
6,11,3,754,1251.0
1,10,3,1157,1585.0
3,4,3,756,861.0
5,8,3,920,2199.0
2,12,3,752,1903.0
4,1,3,1158,1451.0
5,10,3,1159,485.5
5,8,3,595,959.0
6,2,3,1160,839.0
4,7,1,338,4754.0
5,4,1,392,9904.0
5,4,1,388,13446.0
5,1,1,445,9967.0
6,14,1,778,10428.0
3,3,2,1073,9722.0
4,10,2,1161,3269.0
4,8,2,874,7694.0
4,1,2,918,13202.0
5,7,2,1162,4747.0
6,6,1,1163,12094.0
0,8,2,1164,5323.0
3,10,2,1165,2443.0
3,1,1,1102,8645.0
2,4,0,102,37313.0
4,1,0,75,28728.0
5,7,0,242,26845.0
1,1,0,151,28185.0
1,1,0,66,24750.0
4,6,1,1166,13206.0
1,8,2,1126,8642.0
2,2,2,123,7586.0
3,2,2,1167,5440.0
6,7,4,1168,5612.0
1,1,4,323,7023.0
1,3,4,324,12921.0
2,4,4,1169,5799.0
3,6,4,1170,10633.0
4,7,0,404,25799.0
6,9,1,237,9214.0
1,0,1,1101,7550.0
6,12,2,1171,11045.0
2,4,2,653,8189.0
3,5,1,1163,7090.0
3,1,0,529,25531.0
6,13,4,867,3834.0
5,13,4,215,5203.0
5,5,4,994,8045.0
2,12,0,1172,40393.75
0,9,1,1173,8875.0
0,10,4,1174,3358.5
1,4,4,1175,10269.0
1,11,4,378,6886.0
2,5,1,587,5785.0
0,10,0,1176,15160.5
1,1,1,693,4700.0
2,1,1,693,4234.0
3,8,1,860,10164.0
0,9,0,188,35298.0
6,10,1,1177,4515.0
6,7,1,675,8141.0
4,9,0,308,37294.0
6,3,3,1178,1966.0
1,10,3,709,472.5
3,3,3,1179,1522.0
0,10,3,91,324.5
0,9,3,924,913.0
1,10,3,1180,705.5
5,3,3,495,3241.0
1,10,3,1181,454.5
2,9,3,549,1059.0
2,5,3,575,2123.0
4,9,3,1182,2227.0
0,5,3,1160,605.0
2,0,4,1183,8939.0
6,11,4,196,4665.5
0,6,4,1079,6161.0
0,10,4,1106,4044.5
4,1,0,1184,51032.0
4,2,3,1185,823.0
6,7,3,1186,1930.0
0,4,3,720,1156.0
5,1,3,743,968.0
6,11,3,753,1396.5
0,14,3,592,1445.0
1,4,3,1187,1108.0
2,6,3,1188,963.0
2,0,2,1189,6328.0
4,10,2,1190,4053.5
4,4,2,1027,6982.0
4,13,2,281,5497.0
4,6,2,1191,9451.0
5,7,2,1192,8350.0
5,6,2,1193,9609.0
5,0,2,1194,6773.0
3,4,0,1195,35403.0
2,7,2,1196,5367.0
3,11,2,1197,7226.5
1,11,1,334,6706.0
1,1,1,121,14364.0
6,8,3,1198,1598.0
1,13,3,1199,1128.0
3,8,3,596,1233.0
4,11,3,1200,792.5
4,6,3,1201,2172.0
5,8,3,1061,1331.0
5,5,3,1202,1547.0
0,13,3,1203,391.0
5,6,2,1204,8301.0
6,7,2,656,4534.0
4,8,0,1205,27338.0
3,12,2,1206,6997.5
4,6,2,421,11298.0
6,9,0,765,30536.0
0,10,0,286,13611.5
5,4,0,1207,33393.0
3,9,0,206,35492.0
5,4,2,105,6801.0
4,3,3,1208,2679.0
5,13,3,1159,786.0
5,3,3,1209,1631.0
3,10,3,1210,578.0
5,9,3,1211,1558.0
6,13,3,1020,1403.0
0,4,3,1212,1270.0
1,13,3,1213,782.0
0,7,0,1214,21837.0
1,1,0,1215,24779.0
4,0,1,1216,8273.0
6,6,1,740,12326.0
4,10,0,651,13779.5
2,6,4,303,8644.0
5,4,1,227,11847.0
2,4,1,1217,9428.0
2,9,0,1218,31915.0
4,1,0,1133,25191.0
4,7,4,950,4888.0
4,3,4,1219,13245.0
5,9,4,949,8465.0
5,3,4,204,9822.0
6,13,4,1220,4657.0
1,2,0,1221,24791.0
1,1,0,746,24453.0
5,13,2,1222,3962.0
5,7,2,1223,5557.0
2,6,2,1224,9081.0
3,13,2,1225,3467.0
4,14,2,1226,7370.0
1,3,0,1227,38916.0
1,10,4,216,5017.5
1,12,4,1228,10456.75
1,3,4,397,9451.0
4,1,0,677,27917.0
2,2,4,1229,5584.0
3,10,4,881,4680.0
4,4,4,232,7828.0
2,10,2,770,3765.5
2,6,2,1230,9417.0
2,0,0,765,33391.0
3,14,0,407,30587.0
3,3,0,1231,86677.0
4,10,0,1232,14983.0
6,13,2,1233,6040.0
6,13,1,599,4954.0
2,4,3,900,1498.0
5,3,3,1005,3972.0
3,7,3,1234,822.0
5,5,3,1235,1197.0
4,1,0,1236,25277.0
2,1,0,942,29967.0
3,1,0,1184,28716.0
6,4,4,1237,7450.0
1,12,4,1238,8931.75
1,12,4,381,8958.5
1,6,4,1239,11339.0
2,4,4,726,7245.0
5,8,0,1240,33252.0
6,3,1,354,15289.0
1,0,1,459,7954.0
2,5,1,540,9064.0
4,3,1,1241,10752.0
6,14,1,1242,7177.0
0,2,1,1243,6047.0
2,7,1,1244,9023.0
2,0,1,1245,6047.0
0,6,2,1246,9620.0
0,3,2,1247,13057.0
1,4,2,791,6216.0
2,11,2,456,9022.0
3,9,2,1248,6358.0
3,3,2,1029,8115.0
2,5,2,1249,5531.0
2,6,2,167,7783.0
2,9,0,931,35828.0
5,11,1,1250,6833.5
6,0,2,183,5654.0
4,14,4,1251,8519.0
4,7,4,1252,5216.0
4,1,4,372,7147.0
1,10,1,970,3402.5
6,6,4,1253,13102.0
0,14,4,396,8820.0
1,7,4,1254,7369.0
3,1,1,1255,7243.0
1,8,4,1256,10378.0
1,6,4,867,12464.0
3,11,2,256,5016.5
3,5,2,1257,6211.0
4,5,2,966,5929.0
5,4,2,806,9290.0
5,12,2,167,12803.75
5,13,2,174,10832.0
0,3,0,1258,40909.0
5,11,1,840,8983.0
6,14,1,1084,10187.0
1,4,1,334,8406.0
1,9,0,367,37330.0
5,1,0,1259,24664.0
0,14,0,1232,27275.0
0,7,0,684,22655.0
3,11,1,840,7639.0
3,8,1,362,7578.0
3,2,1,801,8547.0
3,0,1,1260,9561.0
3,0,0,1261,27372.0
3,5,4,1262,7967.0
3,3,4,1263,9437.0
1,10,2,1233,2348.5
0,0,0,1264,26828.0
1,10,1,26,2571.5
3,7,1,1265,7358.0
3,6,1,1266,8198.0
2,5,2,1230,9646.0
2,9,2,1267,8554.0
3,6,2,1268,7131.0
1,7,2,1269,4102.0
2,11,2,152,8772.5
5,2,0,1270,26943.0
6,3,0,670,45872.0
0,2,0,1271,22370.0
4,10,2,1272,3310.0
5,5,2,1273,10993.0
5,9,0,1274,28435.0
1,3,0,1053,45669.0
6,11,2,1067,7980.0
5,13,2,1275,7959.0
5,8,2,1276,9721.0
6,3,2,772,11459.0
4,6,4,1111,11162.0
5,4,4,1175,12920.0
2,7,2,1277,18326.0
3,13,2,1278,5207.0
5,13,2,853,7819.0
6,8,2,521,8249.0
0,2,0,1279,24262.0
0,1,0,1078,60819.0
4,4,0,647,34672.0
5,8,2,1280,16705.0
6,6,4,1281,11970.0
2,6,4,585,12754.0
3,2,4,643,4125.0
4,12,4,1282,10162.75
3,12,2,395,10363.0
3,9,2,736,9671.0
4,2,4,630,5166.0
6,10,4,943,3598.5
3,1,0,61,52231.0
0,8,4,1219,6529.0
6,12,0,10,52587.5
5,3,2,1283,13429.0
5,4,0,1066,31071.0
1,3,2,71,13163.0
2,2,2,259,7204.0
3,3,2,1284,9155.0
5,14,2,804,7695.0
5,3,0,1227,48875.0
0,7,2,1285,6504.0
1,6,2,1286,6726.0
2,13,2,1287,3602.0
2,2,2,1288,5183.0
3,0,2,1289,4854.0
5,2,2,1224,7157.0
0,12,2,56,20067.75
1,4,2,1290,10879.0
1,1,2,373,5516.0
1,3,2,1291,13898.0
3,5,2,98,8598.0
5,8,2,976,5600.0
5,8,2,1292,11340.0
5,6,2,963,19232.0
5,0,2,1293,6686.0
6,11,2,734,5843.0
1,4,2,935,6322.0
2,4,2,1294,8357.0
1,4,2,843,7459.0
0,12,0,948,49184.5
2,14,0,175,26711.0
0,5,0,1258,25475.0
5,13,2,177,6612.0
5,2,2,1295,6357.0
5,13,2,95,4273.0
6,13,2,1296,3195.0
5,2,2,1297,6850.0
5,2,2,701,5182.0
1,2,2,182,6500.0
6,2,2,1298,6094.0
5,4,0,1299,32598.0
5,4,0,931,38682.0
3,13,2,100,3615.0
5,2,2,520,7093.0
6,11,2,1300,6144.0
4,10,0,1,14889.0
6,13,2,1269,3801.0
1,4,2,1301,12194.0
3,12,2,456,9820.75
3,2,2,180,6955.0
4,11,2,106,6794.5
2,11,2,1291,3726.0
3,2,2,57,4127.0
0,6,0,268,41576.0
5,13,2,771,4723.0
0,2,2,773,4580.0
3,12,2,1302,11058.5
3,2,2,1273,11537.0
0,4,2,1072,4786.0
2,13,2,1303,2780.0
5,4,2,1119,7045.0
5,12,2,131,8392.25
6,13,2,1065,2996.0
0,12,2,1304,10838.75
2,11,0,1002,33734.5
3,3,2,1305,13781.0
6,1,2,96,6174.0
0,2,2,1306,3610.0
0,5,2,727,5468.0
4,11,2,190,6957.5
6,13,2,1289,2823.0
3,6,0,1307,33329.0
4,4,0,1308,38709.0
4,6,1,387,8927.0
2,7,0,1309,24282.0
5,7,0,1310,47021.0
6,4,1,220,10563.0
1,11,1,472,6526.5
0,1,4,329,6714.0
1,0,4,416,9119.0
3,7,4,1311,5705.0
3,14,0,20,32189.0
6,12,1,360,18390.0
0,7,1,980,7817.0
4,7,0,307,45400.0
0,14,0,1312,26779.0
4,4,0,1258,30821.0
4,8,0,413,32085.0
5,11,1,905,9421.0
5,6,1,1313,8065.0
6,6,1,826,10701.0
0,3,1,848,8323.0
0,0,1,1314,7900.0
2,2,2,100,7473.0
3,13,2,1068,4141.0
3,3,1,1245,12739.0
3,0,1,787,11837.0
4,4,1,239,8500.0
4,4,1,393,9262.0
4,0,2,1315,7269.0
4,0,2,1041,11137.0
4,10,0,1316,15317.0
0,1,4,1317,5760.0
1,0,4,1318,7027.0
2,4,4,1319,6769.0
2,1,4,297,5614.0
2,10,0,206,12522.5
2,13,1,1320,2401.0
3,11,4,1321,9043.5
3,14,4,881,5879.0
3,13,4,1322,3156.0
2,9,1,1245,9634.0
0,3,4,312,7471.0
6,5,0,243,26085.0
6,3,0,1323,41005.0
1,13,4,947,3253.0
0,0,0,1299,27353.0
4,10,3,872,491.0
2,13,3,1324,568.0
4,3,3,1325,1789.0
4,4,3,1326,2928.0
6,14,3,1208,1474.0
6,0,3,757,2165.0
2,4,3,1058,2872.0
5,6,4,1327,12653.0
5,3,4,1117,13842.0
3,7,4,1111,6332.0
4,4,4,326,7237.0
1,1,0,650,24980.0
4,7,3,1328,1028.0
2,14,3,1235,573.0
3,10,3,1329,609.5
3,13,3,510,634.0
5,6,0,236,34437.0
6,2,4,1330,6531.0
1,10,3,578,1082.0
2,3,3,1331,2526.0
5,0,3,1332,1623.0
6,4,3,135,1218.0
4,4,3,1333,768.0
1,6,3,1334,1642.0
6,5,0,1090,28614.0
6,3,0,197,46975.0
1,8,2,395,5923.0
3,10,2,1335,3009.0
3,7,2,1336,7292.0
2,9,1,169,8509.0
4,14,2,1337,8877.0
3,2,0,856,26423.0
6,10,4,814,2741.5
1,2,4,1338,4809.0
0,14,3,1339,1501.0
4,13,3,511,842.0
1,6,3,707,1377.0
2,9,3,573,1403.0
4,8,1,689,10960.0
3,4,0,1340,32841.0
3,12,0,671,41047.25
0,9,1,1341,7783.0
2,13,1,1342,5145.0
2,3,1,1343,10608.0
3,11,1,53,8897.5
1,8,4,620,7739.0
6,0,3,892,1912.0
4,6,3,553,1290.0
3,6,3,1032,1711.0
2,6,3,1344,1677.0
3,7,3,1345,956.0
4,1,3,92,836.0
3,9,3,1346,1493.0
1,4,4,1347,6554.0
5,12,2,1348,10427.0
4,4,0,102,30950.0
3,7,3,1349,962.0
5,1,3,593,2126.0
0,1,3,1344,686.0
3,14,3,1056,1042.0
4,10,3,1350,625.5
0,6,3,1351,832.0
0,4,3,1210,1344.0
4,9,3,753,1711.0
3,4,3,83,1231.0
4,10,3,1352,602.0
0,7,3,1329,608.0
0,13,3,1353,401.0
2,0,3,136,1238.0
6,3,3,682,2332.0
0,9,3,764,2813.0
3,7,3,764,1792.0
